2020-04-20 15:41:26,43.329
2020-04-20 15:41:28,41.868
2020-04-20 15:41:29,42.842
2020-04-20 15:41:30,41.381
2020-04-20 15:41:32,42.355
2020-04-20 15:41:33,42.355
2020-04-20 15:41:35,42.842
2020-04-20 15:41:36,41.381
2020-04-20 15:41:38,42.355
2020-04-20 15:41:39,42.842
2020-04-20 15:41:40,41.381
2020-04-20 15:41:42,41.381
2020-04-20 15:41:43,41.381
2020-04-20 15:41:45,41.381
2020-04-20 15:41:46,41.868
2020-04-20 15:41:47,42.355
2020-04-20 15:41:49,41.868
2020-04-20 15:41:50,41.868
2020-04-20 15:41:51,42.355
2020-04-20 15:41:53,41.868
2020-04-20 15:41:54,41.381
2020-04-20 15:41:56,41.868
2020-04-20 15:41:57,41.381
2020-04-20 15:41:58,41.868
2020-04-20 15:42:00,41.381
2020-04-20 15:42:01,41.868
2020-04-20 15:42:03,41.381
2020-04-20 15:42:04,41.868
2020-04-20 15:42:05,41.868
2020-04-20 15:42:11,42.842
2020-04-20 15:42:13,41.381
2020-04-20 15:42:15,40.894
2020-04-20 15:42:16,41.868
2020-04-20 15:42:18,41.381
2020-04-20 15:42:19,41.868
2020-04-20 15:42:20,41.381
2020-04-20 15:42:22,40.407
2020-04-20 15:42:23,40.894
2020-04-20 15:42:24,41.381
2020-04-20 15:42:26,40.407
2020-04-20 15:42:27,40.894
2020-04-20 15:42:29,41.381
2020-04-20 15:42:30,40.894
2020-04-20 15:42:32,40.894
2020-04-20 15:42:33,41.868
2020-04-20 15:42:35,41.381
2020-04-20 15:42:36,41.381
2020-04-20 15:42:37,41.868
2020-04-20 15:42:39,41.381
2020-04-20 15:42:40,41.381
2020-04-20 15:42:41,41.381
2020-04-20 15:42:43,40.407
2020-04-20 15:42:44,40.407
2020-04-20 15:42:45,40.894
2020-04-20 15:42:47,39.92
2020-04-20 15:42:48,40.894
2020-04-20 15:42:50,40.407
2020-04-20 15:42:51,40.894
2020-04-20 15:42:53,40.407
2020-04-20 15:42:54,40.894
2020-04-20 15:42:55,40.407
2020-04-20 18:02:51,41.868
2020-04-20 18:02:53,41.381
2020-04-20 18:02:54,41.381
2020-04-20 18:02:55,40.407
2020-04-20 18:02:57,41.381
2020-04-20 18:02:58,41.381
2020-04-20 18:03:00,41.381
2020-04-20 18:03:01,40.407
2020-04-20 18:03:02,41.381
2020-04-20 18:03:04,41.381
2020-04-20 18:03:05,41.381
2020-04-20 18:03:07,40.894
2020-04-20 18:03:08,41.381
2020-04-20 18:03:09,41.381
2020-04-20 18:03:11,41.868
2020-04-20 18:03:12,41.868
2020-04-20 18:03:14,41.381
2020-04-20 18:03:15,41.381
2020-04-20 18:03:16,40.894
2020-04-20 18:03:18,40.894
2020-04-20 18:03:19,41.868
2020-04-20 18:03:20,41.868
2020-04-20 18:03:22,40.894
2020-04-20 18:03:23,41.868
2020-04-20 18:03:25,41.868
2020-04-20 18:03:26,40.894
2020-04-20 18:03:27,41.868
2020-04-20 18:03:29,40.407
2020-04-20 18:03:30,40.894
2020-04-20 18:03:32,41.381
2020-04-20 18:03:33,41.381
2020-04-20 18:03:34,41.868
2020-04-20 18:03:36,40.407
2020-04-20 18:03:37,40.894
2020-04-20 18:03:39,41.381
2020-04-20 18:03:40,41.381
2020-04-20 18:03:41,40.407
2020-04-20 18:03:43,41.381
2020-04-20 18:03:44,41.381
2020-04-20 18:03:45,40.407
2020-04-20 18:03:47,40.894
2020-04-20 18:03:48,40.407
2020-04-20 18:03:50,39.92
2020-04-20 18:03:51,40.407
2020-04-20 18:03:52,41.381
2020-04-20 18:03:54,39.92
2020-04-20 18:03:55,39.92
2020-04-20 18:03:57,39.92
2020-04-20 18:03:58,40.407
2020-04-20 18:04:00,39.92
2020-04-20 18:04:01,40.407
2020-04-20 18:04:02,39.92
2020-04-20 18:04:04,39.92
2020-04-20 18:04:05,40.894
2020-04-20 18:04:07,40.407
2020-04-20 18:04:08,40.894
2020-04-20 18:04:09,40.407
2020-04-20 18:04:11,41.381
2020-04-20 18:04:12,40.894
2020-04-20 18:04:14,41.381
2020-04-20 18:04:15,41.381
2020-04-20 18:04:17,40.407
2020-04-20 18:04:18,40.407
2020-04-20 18:04:19,40.894
2020-04-20 18:04:21,40.407
